transcript,met_module,cor,gene_id,region_soy,blast_soy,Phytozome_link,blast_ara
tr_23078,Module_76,0.767857143,Phvul.007G158100,coding,GLYMA10G05100.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.007G158100,| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G53670.2); Has 186 Blast hits to 186 proteins in 35 species: Archae - 0; Bacteria - 2; Metazoa - 14; Fungi - 7; Plants - 154; Viruses - 0; Other Eukaryotes - 9 (source: NCBI BLink). | chr2:15738645-15739579 FORWARD LENGTH=194
tr_25426,Module_76,0.764285714,Phvul.001G135200,coding,GLYMA03G29440.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G135200,"| Symbols: AtSIP2, SIP2 | seed imbibition 2 | chr3:21288982-21292694 REVERSE LENGTH=773"
tr_25892,Module_76,0.760714286,Phvul.003G257700,coding,GLYMA02G05870.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G257700,"| Symbols:  | CONTAINS InterPro DOMAIN/s: Oxidoreductase-like, N-terminal (InterPro:IPR019180); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). | chr5:5686355-5686762 FORWARD LENGTH=135"
tr_22946,Module_76,0.757142857,Phvul.007G166100,coding,GLYMA19G39460.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.007G166100,| Symbols:  | B-box type zinc finger protein with CCT domain | chr2:19608245-19609476 FORWARD LENGTH=332
tr_3044,Module_76,0.75,Phvul.010G054400,coding,GLYMA12G16450.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G054400,| Symbols: RPP5 | Disease resistance protein (TIR-NBS-LRR class) family | chr4:9539166-9544340 REVERSE LENGTH=1404
tr_12931,Module_76,0.75,Phvul.003G174800,coding,GLYMA13G22540.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G174800,| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). | chr5:8746779-8747174 REVERSE LENGTH=131
tr_22644,Module_76,0.746428571,Phvul.004G116800,coding,GLYMA10G38070.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.004G116800,| Symbols: ACYB-2 | Cytochrome b561/ferric reductase transmembrane protein family | chr4:13053887-13055518 REVERSE LENGTH=239
tr_15610,Module_76,0.742857143,Phvul.008G000500,coding,GLYMA08G47500.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G000500,| Symbols:  | CONTAINS InterPro DOMAIN/s: LPS-induced tumor necrosis factor alpha factor (InterPro:IPR006629); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). | chr5:4204987-4206205 REVERSE LENGTH=134
tr_19611,Module_76,0.742857143,Phvul.001G254700,coding,GLYMA18G01750.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G254700,| Symbols:  | ENTH/ANTH/VHS superfamily protein | chr4:18579371-18580542 FORWARD LENGTH=365
tr_22968,Module_76,0.739285714,Phvul.002G143500,coding,GLYMA01G02470.3,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G143500,"| Symbols: HSPC300, BRK1, ATBRK1 | BRICK1, putative | chr2:9623283-9623938 FORWARD LENGTH=85"
tr_24866,Module_76,0.735714286,Phvul.001G202700,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G202700,None
tr_19990,Module_76,0.732142857,Phvul.002G095400,coding,GLYMA20G02110.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G095400,| Symbols:  | GroES-like family protein | chr1:8195867-8196336 FORWARD LENGTH=97
tr_20567,Module_76,0.732142857,Phvul.002G053800,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G053800,None
tr_16291,Module_76,0.730203416,Phvul.011G003200,coding,GLYMA12G00470.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G003200,"| Symbols: LRR XI-23, RLK7 | Leucine-rich receptor-like protein kinase family protein | chr1:3252408-3255428 FORWARD LENGTH=977"
tr_9044,Module_76,0.728571429,Phvul.010G105800,coding,GLYMA07G06790.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G105800,| Symbols: ABIL1 | ABI-1-like 1 | chr2:18982113-18984074 FORWARD LENGTH=298
tr_9367,Module_76,0.728571429,Phvul.008G030800,coding,GLYMA08G27450.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G030800,| Symbols: FER | Malectin/receptor-like protein kinase family protein | chr3:19117877-19120564 REVERSE LENGTH=895
tr_19641,Module_76,0.728571429,Phvul.003G016700,coding,GLYMA07G26910.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G016700,| Symbols: bHLH121 | basic helix-loop-helix (bHLH) DNA-binding superfamily protein | chr3:6903842-6905863 FORWARD LENGTH=337
tr_24349,Module_76,0.725,Phvul.008G032400,coding,GLYMA18G50320.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G032400,| Symbols:  | HXXXD-type acyl-transferase family protein | chr5:15634596-15636005 FORWARD LENGTH=469
tr_24456,Module_76,0.725,Phvul.005G135300,coding,GLYMA12G29510.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G135300,"| Symbols: PIP2F, PIP2;4 | plasma membrane intrinsic protein 2;4 | chr5:24375673-24376939 REVERSE LENGTH=291"
tr_26452,Module_76,0.725,Phvul.010G161100,coding,GLYMA07G02630.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G161100,"| Symbols: WRKY40, ATWRKY40 | WRKY DNA-binding protein 40 | chr1:30383834-30385356 FORWARD LENGTH=302"
tr_24405,Module_76,0.721428571,Phvul.006G008700,coding,GLYMA04G16660.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G008700,| Symbols:  | Ribosomal protein S19e family protein | chr3:364138-365161 REVERSE LENGTH=143
tr_9634,Module_76,0.717857143,Phvul.009G033900,coding,GLYMA04G10610.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G033900,| Symbols:  | RING/U-box superfamily protein | chr1:27169935-27171149 REVERSE LENGTH=404
tr_10460,Module_76,0.717857143,Phvul.005G166300,coding,GLYMA13G43120.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G166300,| Symbols:  | Homeodomain-like superfamily protein | chr3:5547828-5549397 FORWARD LENGTH=387
tr_10373,Module_76,0.714285714,Phvul.008G209600,coding,GLYMA02G44040.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G209600,"| Symbols: B73, SIR4, CNX, CHL6, CNX1 | molybdopterin biosynthesis CNX1 protein / molybdenum cofactor biosynthesis enzyme CNX1 (CNX1) | chr5:7128737-7133397 REVERSE LENGTH=670"
tr_5852,Module_76,0.710714286,Phvul.002G108700,coding,GLYMA01G37100.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G108700,| Symbols: CPK16 | calcium-dependent protein kinase 16 | chr2:7769885-7772627 REVERSE LENGTH=571
tr_1074,Module_76,0.707142857,Phvul.009G256400,coding,GLYMA15G15200.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G256400,| Symbols:  | Glycosyl hydrolase superfamily protein | chr4:9200180-9201441 REVERSE LENGTH=344
tr_15624,Module_76,0.707142857,Phvul.004G116800,coding,GLYMA10G38070.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.004G116800,| Symbols: ACYB-2 | Cytochrome b561/ferric reductase transmembrane protein family | chr4:13053887-13055518 REVERSE LENGTH=239
tr_17215,Module_76,0.707142857,Phvul.002G219700,coding,GLYMA07G30750.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G219700,| Symbols:  | Quinone reductase family protein | chr4:13661458-13663243 REVERSE LENGTH=205
tr_5185,Module_77,0.899647356,Phvul.002G139600,coding,GLYMA01G21710.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G139600,| Symbols:  | DNAse I-like superfamily protein | chr1:15432576-15434674 REVERSE LENGTH=426
tr_10667,Module_77,0.822162974,Phvul.008G286100,coding,GLYMA14G01010.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G286100,"| Symbols: ZAP1, ATWRKY1, WRKY1 | zinc-dependent activator protein-1 | chr2:1718557-1720219 FORWARD LENGTH=463"
tr_3450,Module_77,0.787200235,Phvul.005G143600,coding,GLYMA13G41070.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G143600,| Symbols:  | U-box domain-containing protein kinase family protein | chr2:18894520-18898212 FORWARD LENGTH=834
tr_9619,Module_77,0.745088225,Phvul.008G283500,noncoding,GLYMA02G47400.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G283500,None
tr_13973,Module_77,0.725,Phvul.010G146900,coding,GLYMA07G02030.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G146900,| Symbols:  | LETM1-like protein | chr3:3639553-3645506 FORWARD LENGTH=872
tr_20701,Module_78,0.789285714,Phvul.003G156500,coding,GLYMA17G08210.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G156500,| Symbols:  | BTB/POZ domain with WD40/YVTN repeat-like protein | chr2:10310838-10312163 FORWARD LENGTH=441
tr_12319,Module_78,0.785714286,Phvul.011G156500,coding,GLYMA13G03820.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G156500,| Symbols:  | Terpenoid synthases superfamily protein | chr1:23229204-23230118 REVERSE LENGTH=304
tr_4581,Module_78,0.757142857,Phvul.001G0656000,coding,GLYMA14G25590.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G0656000,| Symbols: ACR3 | ACT domain repeat 3 | chr1:28933387-28935179 FORWARD LENGTH=453
tr_5731,Module_78,0.735714286,Phvul.002G322500,,,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G322500,
tr_3873,Module_78,0.728620153,Phvul.006G158100,coding,GLYMA13G28320.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G158100,| Symbols: MSRB2 | methionine sulfoxide reductase B 2 | chr4:11600238-11601507 REVERSE LENGTH=202
tr_15697,Module_78,0.728571429,Phvul.002G027400,coding,GLYMA11G06970.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G027400,| Symbols: HVA22K | HVA22-like protein K | chr4:17307769-17309668 FORWARD LENGTH=200
tr_9336,Module_78,0.725,Phvul.008G020500,coding,GLYMA19G05900.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G020500,| Symbols:  | NagB/RpiA/CoA transferase-like superfamily protein | chr5:15468020-15470674 REVERSE LENGTH=642
tr_3410,Module_78,0.716645262,Phvul.008G263400,coding,GLYMA14G37010.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G263400,| Symbols:  | unknown protein; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). | chr5:23793239-23794014 FORWARD LENGTH=162
tr_6628,Module_78,0.715987748,Phvul.010G041200,,,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G041200,
tr_4240,Module_78,0.710714286,Phvul.006G152600,coding,GLYMA15G11200.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G152600,"| Symbols: ATAILP1, AILP1 | Aluminium induced protein with YGL and LRDR motifs | chr5:6423398-6425785 FORWARD LENGTH=234"
tr_23807,Module_78,0.710714286,Phvul.006G185900,coding,GLYMA15G07990.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G185900,"| Symbols: RMA1, ATRMA1 | RING membrane-anchor 1 | chr4:1557905-1558654 REVERSE LENGTH=249"
tr_11440,Module_78,0.703571429,Phvul.011G180300,coding,GLYMA15G31750.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G180300,"| Symbols: AtMC4, MC4 | metacaspase 4 | chr1:29842849-29844368 FORWARD LENGTH=418"
tr_14211,Module_78,0.703571429,Phvul.009G086400,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G086400,None
tr_21420,Module_78,0.703571429,Phvul.003G255700,noncoding,GLYMA02G06090.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G255700,| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G34560.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). | chr5:26530274-26531032 REVERSE LENGTH=252
tr_23916,Module_78,0.703571429,Phvul.007G001700,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.007G001700,None
tr_10876,Module_79,0.931905628,Phvul.011G148000,coding,GLYMA12G22790.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G148000,"| Symbols: ATNAC2, ANAC056, NARS1, NAC2 | NAC domain containing protein  2 | chr3:5243696-5245037 FORWARD LENGTH=364"
tr_8477,Module_79,0.85,Phvul.009G257200,coding,GLYMA19G44850.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G257200,| Symbols:  | unknown protein; Has 14 Blast hits to 14 proteins in 8 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 14; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr2:19204475-19204957 FORWARD LENGTH=160
tr_14674,Module_79,0.803571429,Phvul.002G266800,coding,GLYMA05G31940.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G266800,| Symbols: NST-K1 | nucleotide sugar transporter-KT 1 | chr4:18316290-18317854 FORWARD LENGTH=333
tr_10056,Module_79,0.789285714,Phvul.008G130100,coding,GLYMA08G46270.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G130100,| Symbols: UGT73B4 | UDP-glycosyltransferase 73B4 | chr2:6761750-6763398 FORWARD LENGTH=481
tr_183,Module_79,0.782142857,Phvul.006G101700,coding,GLYMA03G40730.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G101700,| Symbols: BZO2H3 | bZIP transcription factor family protein | chr5:10796648-10798147 REVERSE LENGTH=314
tr_9712,Module_79,0.778571429,Phvul.008G277700,noncoding,GLYMA14G01850.5,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G277700,None
tr_16236,Module_79,0.778571429,Phvul.008G029500,coding,GLYMA08G27710.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G029500,| Symbols: ANX2 | Malectin/receptor-like protein kinase family protein | chr5:10719437-10722013 REVERSE LENGTH=858
tr_2303,Module_79,0.775,Phvul.006G054800,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G054800,None
tr_3109,Module_79,0.775,Phvul.006G063800,coding,GLYMA18G07520.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G063800,| Symbols: MEE59 | maternal effect embryo arrest 59 | chr4:17554805-17555498 FORWARD LENGTH=173
tr_3471,Module_79,0.771428571,Phvul.006G027400,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G027400,None
tr_6340,Module_79,0.771428571,Phvul.011G044000,,,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G044000,
tr_9790,Module_79,0.767857143,Phvul.010G138100,coding,GLYMA07G01110.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G138100,| Symbols:  | Metallo-hydrolase/oxidoreductase superfamily protein | chr3:4538879-4541366 FORWARD LENGTH=361
tr_7235,Module_79,0.760714286,Phvul.002G303700,coding,GLYMA05G36360.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G303700,| Symbols:  | SAUR-like auxin-responsive protein family  | chr1:28383250-28383714 REVERSE LENGTH=154
tr_12955,Module_79,0.757142857,Phvul.008G186100,coding,GLYMA02G38340.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G186100,| Symbols:  | Rhodanese/Cell cycle control phosphatase superfamily protein | chr2:17010050-17011968 FORWARD LENGTH=474
tr_15080,Module_79,0.757142857,Phvul.008G150100,coding,GLYMA16G06710.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G150100,"| Symbols: PPX2, PPX-2 | protein phosphatase X 2 | chr5:22416808-22418621 FORWARD LENGTH=305"
tr_20629,Module_79,0.757142857,Phvul.002G300200,coding,GLYMA05G36710.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G300200,| Symbols:  | Glutaredoxin family protein | chr1:23953270-23954376 FORWARD LENGTH=368
tr_4400,Module_79,0.753571429,Phvul.008G172200,noncoding,GLYMA06G11010.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G172200,| Symbols:  | Integrase-type DNA-binding superfamily protein | chr1:7836245-7837030 FORWARD LENGTH=261
tr_9960,Module_79,0.753571429,Phvul.011G051400,coding,GLYMA12G05290.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G051400,None
tr_9491,Module_79,0.75,Phvul.006G088700,coding,GLYMA19G42010.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G088700,| Symbols:  | alpha/beta-Hydrolases superfamily protein | chr3:1623485-1624704 REVERSE LENGTH=331
tr_10162,Module_79,0.746932502,Phvul.002G128900,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G128900,None
tr_1358,Module_79,0.746428571,Phvul.011G003200,coding,GLYMA12G00470.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G003200,| Symbols:  | Leucine-rich receptor-like protein kinase family protein | chr1:27164074-27167204 FORWARD LENGTH=977
tr_3170,Module_79,0.735714286,Phvul.008G199700,noncoding,GLYMA02G45030.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G199700,None
tr_3262,Module_79,0.735714286,Phvul.001G068300,coding,GLYMA17G00250.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G068300,| Symbols: SPT42 | SPT4 homolog 2 | chr5:25488012-25489247 FORWARD LENGTH=116
tr_25762,Module_79,0.735714286,Phvul.008G193700,coding,GLYMA14G03360.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G193700,"| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane, chloroplast; Has 32 Blast hits to 32 proteins in 16 species: Archae - 0; Bacteria - 0; Metazoa - 2; Fungi - 2; Plants - 28; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr2:17873998-17874820 FORWARD LENGTH=187"
tr_20621,Module_79,0.731010122,Phvul.001G078800,coding,GLYMA14G21120.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G078800,| Symbols:  | Pentatricopeptide repeat (PPR) superfamily protein | chr5:654102-656561 FORWARD LENGTH=819
tr_8452,Module_79,0.725,Phvul.010G145800,coding,GLYMA07G01880.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G145800,| Symbols:  | BEST Arabidopsis thaliana protein match is: sequence-specific DNA binding transcription factors;sequence-specific DNA binding (TAIR:AT3G18380.1); Has 89 Blast hits to 86 proteins in 16 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 89; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr1:5238096-5239770 FORWARD LENGTH=258
tr_12496,Module_79,0.725,Phvul.008G262400,coding,GLYMA14G37110.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G262400,| Symbols: JOSL | JOSEPHIN-like protein | chr2:12671206-12673300 FORWARD LENGTH=360
tr_16099,Module_79,0.721428571,Phvul.004G132500,coding,GLYMA16G33280.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.004G132500,| Symbols:  | catalytic LigB subunit of aromatic ring-opening dioxygenase family | chr4:8618454-8619472 FORWARD LENGTH=269
tr_17113,Module_79,0.717857143,Phvul.004G1616000,coding,GLYMA07G09710.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.004G1616000,| Symbols: SULTR3;5 | sulfate transporter 3;5 | chr5:6613113-6616891 REVERSE LENGTH=634
tr_6374,Module_79,0.714285714,Phvul.011G052000,coding,GLYMA11G13380.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G052000,"| Symbols: APM2, PEX13 | peroxin 13 | chr3:2411616-2413310 REVERSE LENGTH=304"
tr_12357,Module_79,0.714285714,Phvul.006G136300,coding,GLYMA09G01820.3,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G136300,| Symbols: FPS1 | farnesyl diphosphate synthase 1 | chr5:19345297-19347415 FORWARD LENGTH=384
tr_23634,Module_79,0.714285714,Phvul.002G209100,coding,GLYMA08G07700.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G209100,| Symbols: AOX2 | alternative oxidase 2 | chr5:25683965-25685664 REVERSE LENGTH=353
tr_2880,Module_79,0.707747857,Phvul.009G005100,coding,GLYMA04G01170.3,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G005100,"| Symbols: IMPL2, HISN7 | myo-inositol monophosphatase like 2 | chr4:18225578-18227988 REVERSE LENGTH=375"
